Cycle start time,Cycle end time,Cycle timezone,Sleep onset,Wake onset,Sleep performance %,Respiratory rate (rpm),Asleep duration (min),In bed duration (min),Light sleep duration (min),Deep (SWS) duration (min),REM duration (min),Awake duration (min),Sleep need (min),Sleep debt (min),Sleep efficiency %,Sleep consistency %,Nap
2022-06-15 00:05:40,2022-06-15 23:47:14,UTC+01:00,2022-06-15 00:05:40,2022-06-15 08:05:18,98,13.5,458,478,271,106,81,20,468,0,96,66,false
2022-06-14 00:36:00,2022-06-15 00:05:40,UTC+01:00,2022-06-14 00:36:00,2022-06-14 09:34:54,100,13.9,510,538,266,98,146,28,417,14,97,60,false
2022-06-12 23:49:38,2022-06-14 00:36:00,UTC+01:00,2022-06-13 17:10:25,2022-06-13 18:33:59,16,16.7,73,83,40,10,23,10,474,14,91,,true
2022-06-12 23:49:38,2022-06-14 00:36:00,UTC+01:00,2022-06-12 23:49:38,2022-06-13 06:53:53,95,14.5,405,420,224,86,95,15,428,0,96,62,false
2022-06-11 23:57:23,2022-06-12 23:49:38,UTC+01:00,2022-06-12 17:13:52,2022-06-12 17:50:15,8,14.6,34,36,26,8,0,2,456,0,101,,true
2022-06-11 23:57:23,2022-06-12 23:49:38,UTC+01:00,2022-06-11 23:57:23,2022-06-12 08:33:54,100,14.5,494,516,264,98,132,22,330,11,96,46,false
2022-06-11 01:00:28,2022-06-11 23:57:23,UTC+01:00,2022-06-11 17:31:01,2022-06-11 19:59:13,29,17.3,137,148,116,0,21,11,467,11,94,,true
2022-06-11 01:00:28,2022-06-11 23:57:23,UTC+01:00,2022-06-11 01:00:28,2022-06-11 09:39:56,96,14.5,495,519,251,86,158,24,518,45,95,58,false
2022-06-09 23:07:41,2022-06-11 01:00:28,UTC+01:00,2022-06-09 23:07:41,2022-06-10 06:04:03,80,14.1,401,415,178,85,138,14,501,45,97,72,false
2022-06-09 00:27:46,2022-06-09 23:07:41,UTC+01:00,2022-06-09 00:27:46,2022-06-09 07:34:05,80,13.8,408,421,156,98,154,13,512,49,98,71,false
2022-06-08 00:04:07,2022-06-09 00:27:46,UTC+01:00,2022-06-08 00:04:07,2022-06-08 06:50:38,78,14.4,382,404,210,70,102,22,488,5,96,72,false
2022-06-07 00:14:20,2022-06-08 00:04:07,UTC+01:00,2022-06-07 00:14:20,2022-06-07 08:11:53,98,13.7,456,477,231,110,115,21,465,0,96,62,false
2022-06-06 01:14:42,2022-06-07 00:14:20,UTC+01:00,2022-06-06 01:14:42,2022-06-06 09:40:21,100,14.4,462,505,227,109,126,43,386,67,91,50,false
2022-06-05 01:55:59,2022-06-06 01:14:42,UTC+01:00,2022-06-05 20:37:04,2022-06-05 21:48:22,13,18.3,56,71,37,19,0,15,443,67,82,,true
2022-06-05 01:55:59,2022-06-06 01:14:42,UTC+01:00,2022-06-05 16:54:33,2022-06-05 18:26:11,15,16.6,81,91,31,10,40,10,524,67,90,,true
2022-06-05 01:55:59,2022-06-06 01:14:42,UTC+01:00,2022-06-05 01:55:59,2022-06-05 07:57:55,70,14.5,343,361,135,89,119,18,488,0,95,62,false
2022-06-04 00:21:02,2022-06-05 01:55:59,UTC+01:00,2022-06-04 00:21:02,2022-06-04 08:59:20,100,14.2,498,518,263,126,109,20,488,2,96,69,false
2022-06-02 23:51:49,2022-06-04 00:21:02,UTC+01:00,2022-06-02 23:51:49,2022-06-03 08:02:53,99,13.8,476,491,244,86,146,15,480,26,96,66,false
2022-06-02 00:05:44,2022-06-02 23:51:49,UTC+01:00,2022-06-02 16:30:00,2022-06-02 17:30:00,10,14.1,50,60,43,0,7,10,491,26,101,,true
2022-06-02 00:05:44,2022-06-02 23:51:49,UTC+01:00,2022-06-02 00:05:44,2022-06-02 08:05:50,91,13.7,452,478,181,134,137,26,495,52,94,68,false
2022-05-31 23:34:18,2022-06-02 00:05:44,UTC+01:00,2022-06-01 17:50:00,2022-06-01 18:30:00,7,12.7,35,40,27,8,0,5,512,52,100,,true
2022-05-31 23:34:18,2022-06-02 00:05:44,UTC+01:00,2022-05-31 23:34:18,2022-06-01 06:13:32,77,13.5,372,399,193,83,96,27,483,63,93,55,false
2022-05-30 23:44:02,2022-05-31 23:34:18,UTC+01:00,2022-05-31 17:50:00,2022-05-31 18:50:00,10,13.6,50,60,30,11,9,10,521,63,96,,true
2022-05-30 23:44:02,2022-05-31 23:34:18,UTC+01:00,2022-05-30 23:44:02,2022-05-31 06:03:21,72,14.3,346,375,193,83,70,29,479,5,92,87,false
2022-05-30 00:12:29,2022-05-30 23:44:02,UTC+01:00,2022-05-30 00:12:29,2022-05-30 08:33:58,98,14.0,447,501,240,115,92,54,455,0,90,84,false
2022-05-29 00:09:11,2022-05-30 00:12:29,UTC+01:00,2022-05-29 00:09:11,2022-05-29 09:49:02,100,14.4,526,578,255,132,139,52,461,5,91,80,false
2022-05-28 00:06:08,2022-05-29 00:09:11,UTC+01:00,2022-05-28 00:06:08,2022-05-28 08:50:14,98,13.8,452,524,169,109,174,72,459,0,92,82,false
2022-05-26 23:48:08,2022-05-28 00:06:08,UTC+01:00,2022-05-26 23:48:08,2022-05-27 08:29:09,100,13.8,501,521,276,91,134,20,475,0,96,68,false
2022-05-26 00:22:39,2022-05-26 23:48:08,UTC+01:00,2022-05-26 00:22:39,2022-05-26 09:08:28,100,13.8,496,526,250,118,128,30,441,23,95,52,false
2022-05-24 22:55:29,2022-05-26 00:22:39,UTC+01:00,2022-05-25 17:30:00,2022-05-25 18:30:00,12,15.3,58,60,38,20,0,2,485,23,96,,true
2022-05-24 22:55:29,2022-05-26 00:22:39,UTC+01:00,2022-05-24 22:55:29,2022-05-25 07:07:28,92,13.9,435,492,207,92,136,57,471,0,88,57,false
2022-05-24 00:11:47,2022-05-24 22:55:29,UTC+01:00,2022-05-24 00:11:47,2022-05-24 08:27:43,100,14.4,472,495,265,101,106,23,442,42,95,43,false
2022-05-22 22:29:56,2022-05-24 00:11:47,UTC+01:00,2022-05-23 16:10:00,2022-05-23 17:35:00,16,14.3,79,85,30,21,28,6,505,42,93,,true
2022-05-22 22:29:56,2022-05-24 00:11:47,UTC+01:00,2022-05-22 22:29:56,2022-05-23 06:03:44,81,14.2,389,451,160,97,132,62,480,24,88,42,false
2022-05-22 03:05:08,2022-05-22 22:29:56,UTC+01:00,2022-05-22 03:05:08,2022-05-22 11:01:22,89,14.3,442,476,192,117,133,34,499,33,95,36,false
2022-05-20 23:19:53,2022-05-22 03:05:08,UTC+01:00,2022-05-20 23:19:53,2022-05-21 07:15:55,85,13.9,444,476,207,107,130,32,525,47,93,53,false
2022-05-19 23:07:35,2022-05-20 23:19:53,UTC+01:00,2022-05-19 23:07:35,2022-05-20 06:01:23,79,14.1,381,413,190,86,105,32,482,0,93,60,false
2022-05-19 00:51:29,2022-05-19 23:07:35,UTC+01:00,2022-05-19 00:51:29,2022-05-19 09:42:58,100,14.9,503,531,299,94,110,28,436,20,95,56,false
2022-05-18 03:11:41,2022-05-19 00:51:29,UTC+01:00,2022-05-18 16:03:23,2022-05-18 17:08:11,11,14.1,52,64,46,6,0,12,475,20,91,,true
2022-05-18 03:11:41,2022-05-19 00:51:29,UTC+01:00,2022-05-18 03:11:41,2022-05-18 09:57:49,91,14.1,383,404,198,88,97,21,420,0,95,39,false
2022-05-16 23:25:32,2022-05-18 03:11:41,UTC+01:00,2022-05-17 17:01:46,2022-05-17 18:06:54,12,15.5,53,62,41,12,0,9,457,0,88,,true
2022-05-16 23:25:32,2022-05-18 03:11:41,UTC+01:00,2022-05-16 23:25:32,2022-05-17 08:51:32,100,13.7,520,566,226,160,134,46,478,20,92,80,false
2022-05-15 23:57:42,2022-05-16 23:25:32,UTC+01:00,2022-05-15 23:57:42,2022-05-16 07:28:34,91,14.4,438,448,231,86,121,10,481,0,97,80,false
2022-05-14 23:58:18,2022-05-15 23:57:42,UTC+01:00,2022-05-14 23:58:18,2022-05-15 08:40:14,100,14.1,489,521,167,137,185,32,461,0,94,73,false
2022-05-13 21:31:39,2022-05-14 23:58:18,UTC+01:00,2022-05-13 21:31:39,2022-05-14 08:24:52,100,14.6,538,651,273,82,183,113,483,0,84,55,false
2022-05-13 00:01:10,2022-05-13 21:31:39,UTC+01:00,2022-05-13 00:01:10,2022-05-13 09:03:00,100,13.7,514,542,325,69,120,28,479,63,94,63,false
2022-05-11 23:47:12,2022-05-13 00:01:10,UTC+01:00,2022-05-12 16:13:01,2022-05-12 17:20:07,10,13.9,54,67,37,16,1,13,525,63,100,,true
2022-05-11 23:47:12,2022-05-13 00:01:10,UTC+01:00,2022-05-11 23:47:12,2022-05-12 06:01:08,72,13.6,338,374,140,74,124,36,472,0,93,70,false
2022-05-10 23:53:49,2022-05-11 23:47:12,UTC+01:00,2022-05-10 23:53:49,2022-05-11 09:35:52,100,13.8,565,582,302,108,155,17,505,14,97,67,false
2022-05-09 23:38:20,2022-05-10 23:53:49,UTC+01:00,2022-05-09 23:38:20,2022-05-10 07:29:24,95,13.8,443,469,171,106,166,26,468,0,95,79,false
2022-05-08 23:17:29,2022-05-09 23:38:20,UTC+01:00,2022-05-08 23:17:29,2022-05-09 07:01:22,100,14.1,432,463,132,125,175,31,401,23,93,64,false
2022-05-07 23:33:09,2022-05-08 23:17:29,UTC+01:00,2022-05-08 16:48:13,2022-05-08 18:11:00,17,15.0,79,82,47,16,16,3,480,23,100,,true
2022-05-07 23:33:09,2022-05-08 23:17:29,UTC+01:00,2022-05-07 23:33:09,2022-05-08 08:17:05,92,14.7,483,523,279,68,136,40,525,65,94,76,false
2022-05-06 23:55:47,2022-05-07 23:33:09,UTC+01:00,2022-05-06 23:55:47,2022-05-07 06:23:07,71,13.7,367,376,160,62,145,9,513,31,98,72,false
2022-05-05 22:41:33,2022-05-06 23:55:47,UTC+01:00,2022-05-05 22:41:33,2022-05-06 06:06:59,86,14.0,420,445,193,70,157,25,487,20,94,67,false
2022-05-05 00:02:57,2022-05-05 22:41:33,UTC+01:00,2022-05-05 00:02:57,2022-05-05 07:58:44,91,13.8,449,472,172,117,160,23,494,22,95,65,false
2022-05-03 23:38:04,2022-05-05 00:02:57,UTC+01:00,2022-05-03 23:38:04,2022-05-04 07:22:56,90,13.7,440,465,244,98,98,25,488,20,95,49,false
2022-05-03 00:17:07,2022-05-03 23:38:04,UTC+01:00,2022-05-03 00:17:07,2022-05-03 07:01:27,91,13.6,361,404,189,85,87,43,399,0,92,50,false
2022-05-02 01:30:27,2022-05-03 00:17:07,UTC+01:00,2022-05-02 16:11:28,2022-05-02 17:59:19,16,17.3,74,107,71,3,0,33,461,0,76,,true
2022-05-02 01:30:27,2022-05-03 00:17:07,UTC+01:00,2022-05-02 01:30:27,2022-05-02 09:51:59,100,13.5,481,501,237,124,120,20,408,0,96,55,false
2022-05-01 01:16:53,2022-05-02 01:30:27,UTC+01:00,2022-05-01 18:29:31,2022-05-01 19:40:00,14,13.6,63,70,32,16,15,7,460,0,94,,true
2022-05-01 01:16:53,2022-05-02 01:30:27,UTC+01:00,2022-05-01 01:16:53,2022-05-01 09:20:17,100,14.0,447,483,258,86,103,36,352,0,92,37,false
2022-04-29 22:52:30,2022-05-01 01:16:53,UTC+01:00,2022-04-30 17:35:31,2022-04-30 20:04:51,25,15.8,115,149,88,14,13,34,458,0,77,,true
2022-04-29 22:52:30,2022-05-01 01:16:53,UTC+01:00,2022-04-29 22:52:30,2022-04-30 09:30:16,100,13.7,547,636,292,124,131,89,452,31,88,55,false
2022-04-28 23:05:18,2022-04-29 22:52:30,UTC+01:00,2022-04-29 16:40:55,2022-04-29 17:50:14,11,13.8,54,69,24,15,15,15,488,31,95,,true
2022-04-28 23:05:18,2022-04-29 22:52:30,UTC+01:00,2022-04-28 23:05:18,2022-04-29 06:38:10,86,13.5,424,452,196,110,118,28,493,27,93,80,false
2022-04-27 23:35:04,2022-04-28 23:05:18,UTC+01:00,2022-04-27 23:35:04,2022-04-28 07:40:31,88,13.9,465,485,244,80,141,20,530,54,95,74,false
2022-04-26 23:07:08,2022-04-27 23:35:04,UTC+01:00,2022-04-26 23:07:08,2022-04-27 05:28:58,76,13.7,359,382,202,58,99,23,471,8,94,78,false
2022-04-26 00:06:28,2022-04-26 23:07:08,UTC+01:00,2022-04-26 00:06:28,2022-04-26 08:16:09,97,14.0,455,489,215,121,119,34,468,2,93,83,false
2022-04-25 00:01:53,2022-04-26 00:06:28,UTC+01:00,2022-04-25 00:01:53,2022-04-25 08:28:59,99,14.2,462,507,311,87,64,45,466,0,93,73,false
2022-04-24 00:33:05,2022-04-25 00:01:53,UTC+01:00,2022-04-24 00:33:05,2022-04-24 08:35:52,100,14.1,464,482,258,89,117,18,446,47,96,54,false
2022-04-22 23:27:40,2022-04-24 00:33:05,UTC+01:00,2022-04-23 17:29:06,2022-04-23 18:50:59,13,15.4,66,81,44,5,17,15,508,47,97,,true
2022-04-22 23:27:40,2022-04-24 00:33:05,UTC+01:00,2022-04-22 23:27:40,2022-04-23 06:08:36,79,13.9,373,400,221,92,60,27,475,0,93,79,false
2022-04-21 23:02:30,2022-04-22 23:27:40,UTC+01:00,2022-04-21 23:02:30,2022-04-22 07:57:22,100,13.7,513,534,263,118,132,21,509,38,95,76,false
2022-04-20 23:06:18,2022-04-21 23:02:30,UTC+01:00,2022-04-20 23:06:18,2022-04-21 06:08:31,83,13.8,390,422,227,94,69,32,472,0,93,84,false
2022-04-19 22:59:15,2022-04-20 23:06:18,UTC+01:00,2022-04-19 22:59:15,2022-04-20 08:34:58,100,14.0,558,575,293,127,138,17,508,0,96,81,false
2022-04-19 00:05:09,2022-04-19 22:59:15,UTC+01:00,2022-04-19 00:05:09,2022-04-19 09:10:43,100,14.3,513,542,320,105,88,29,479,0,94,80,false
2022-04-18 00:08:30,2022-04-19 00:05:09,UTC+01:00,2022-04-18 00:08:30,2022-04-18 09:32:51,100,15.1,514,564,280,109,125,50,456,0,91,72,false
2022-04-16 23:19:19,2022-04-18 00:08:30,UTC+01:00,2022-04-16 23:19:19,2022-04-17 08:38:41,100,14.2,521,559,237,133,151,38,512,31,93,78,false
2022-04-15 23:20:54,2022-04-16 23:19:19,UTC+01:00,2022-04-15 23:20:54,2022-04-16 06:34:55,86,14.1,401,434,182,87,132,33,466,5,95,81,false
2022-04-14 23:32:58,2022-04-15 23:20:54,UTC+01:00,2022-04-14 23:32:58,2022-04-15 08:03:55,98,13.7,493,510,289,107,97,17,502,33,96,78,false
2022-04-13 23:56:14,2022-04-14 23:32:58,UTC+01:00,2022-04-13 23:56:14,2022-04-14 07:35:32,85,14.1,438,456,222,95,121,18,516,49,96,,false
2022-04-12 22:54:49,2022-04-13 23:56:14,UTC+01:00,2022-04-12 22:54:49,2022-04-13 05:26:28,78,15.0,361,389,216,54,91,28,463,0,92,,false
2022-04-11 23:30:03,2022-04-12 22:54:49,UTC+01:00,2022-04-11 23:30:03,2022-04-12 09:08:28,100,13.7,548,575,319,114,115,27,516,0,95,,false
