Cycle start time,Cycle end time,Cycle timezone,Workout start time,Workout end time,Duration (min),Activity name,Activity Strain,Energy burned (cal),Max HR (bpm),Average HR (bpm),HR Zone 1 %,HR Zone 2 %,HR Zone 3 %,HR Zone 4 %,HR Zone 5 %,GPS enabled,Distance (meters),Altitude gain (meters),Altitude change (meters)
2022-11-22 00:00:00,2022-11-23 00:00:00,UTCZ,2022-11-22 19:19:48,2022-11-22 20:53:26,93,Running,,,,,,,,,,false,,,
2022-11-20 00:00:00,2022-11-21 00:00:00,UTCZ,2022-11-20 08:26:11,2022-11-20 08:56:17,30,Cycling,,,,,,,,,,false,,,
2022-11-19 00:00:00,2022-11-20 00:00:00,UTCZ,2022-11-19 08:55:35,2022-11-19 09:15:40,20,Cycling,,,,,,,,,,false,,,
2022-11-18 00:00:00,2022-11-19 00:00:00,UTCZ,2022-11-18 19:18:20,2022-11-18 20:47:37,89,Running,,,,,,,,,,false,,,
2022-11-18 00:00:00,2022-11-19 00:00:00,UTCZ,2022-11-18 17:58:27,2022-11-18 18:28:33,30,Cycling,,,,,,,,,,false,,,
2022-11-17 00:00:00,2022-11-18 00:00:00,UTCZ,2022-11-17 21:59:57,2022-11-17 22:43:29,43,Weightlifting,,,,,,,,,,false,,,
2022-11-17 00:00:00,2022-11-18 00:00:00,UTCZ,2022-11-17 20:03:18,2022-11-17 20:55:38,52,Running,,,,,,,,,,false,,,
2022-11-17 00:00:00,2022-11-18 00:00:00,UTCZ,2022-11-17 07:51:57,2022-11-17 08:11:57,20,Cycling,,,,,,,,,,false,,,
2022-11-16 00:00:00,2022-11-17 00:00:00,UTCZ,2022-11-16 12:50:08,2022-11-16 13:17:08,27,Cycling,,,,,,,,,,false,,,
2022-11-16 00:00:00,2022-11-17 00:00:00,UTCZ,2022-11-16 12:44:31,2022-11-16 12:47:38,3,Cycling,,,,,,,,,,false,,,
2022-11-16 00:00:00,2022-11-17 00:00:00,UTCZ,2022-11-16 09:52:38,2022-11-16 10:22:38,30,Cycling,,,,,,,,,,false,,,
2022-11-15 00:00:00,2022-11-16 00:00:00,UTCZ,2022-11-15 19:07:22,2022-11-15 20:53:41,106,Running,,,,,,,,,,false,,,
2022-11-15 00:00:00,2022-11-16 00:00:00,UTCZ,2022-11-15 07:48:38,2022-11-15 08:08:38,20,Cycling,,,,,,,,,,false,,,
2022-11-14 00:00:00,2022-11-15 00:00:00,UTCZ,2022-11-14 20:47:18,2022-11-14 21:04:40,17,Other,,,,,,,,,,false,,,
2022-11-14 00:00:00,2022-11-15 00:00:00,UTCZ,2022-11-14 19:31:29,2022-11-14 19:53:08,21,Elliptical,,,,,,,,,,false,,,
2022-11-14 00:00:00,2022-11-15 00:00:00,UTCZ,2022-11-14 18:40:59,2022-11-14 19:29:44,48,Weightlifting,,,,,,,,,,false,,,
2022-11-14 00:00:00,2022-11-15 00:00:00,UTCZ,2022-11-14 16:25:14,2022-11-14 16:55:17,30,Cycling,,,,,,,,,,false,,,
2022-11-10 00:00:00,2022-11-11 00:00:00,UTCZ,2022-11-10 21:23:26,2022-11-10 21:43:29,20,Other,,,,,,,,,,false,,,
2022-11-10 00:00:00,2022-11-11 00:00:00,UTCZ,2022-11-10 19:59:24,2022-11-10 21:20:11,80,Weightlifting,,,,,,,,,,false,,,
2022-11-10 00:00:00,2022-11-11 00:00:00,UTCZ,2022-11-10 07:44:24,2022-11-10 08:14:28,30,Cycling,,,,,,,,,,false,,,
2022-11-09 00:00:00,2022-11-10 00:00:00,UTCZ,2022-11-09 20:04:44,2022-11-09 20:40:34,35,Weightlifting,,,,,,,,,,false,,,
2022-11-09 00:00:00,2022-11-10 00:00:00,UTCZ,2022-11-09 19:08:33,2022-11-09 19:33:34,25,Rowing,,,,,,,,,,false,,,
2022-11-09 00:00:00,2022-11-10 00:00:00,UTCZ,2022-11-09 18:06:07,2022-11-09 18:51:07,45,Cycling,,,,,,,,,,false,,,
2022-11-08 00:00:00,2022-11-09 00:00:00,UTCZ,2022-11-08 19:36:07,2022-11-08 20:51:50,75,Running,,,,,,,,,,false,,,
2022-11-08 00:00:00,2022-11-09 00:00:00,UTCZ,2022-11-08 18:34:01,2022-11-08 18:40:30,6,Cycling,,,,,,,,,,false,,,
2022-11-07 00:00:00,2022-11-08 00:00:00,UTCZ,2022-11-07 21:52:50,2022-11-07 22:32:15,39,Other,,,,,,,,,,false,,,
2022-11-07 00:00:00,2022-11-08 00:00:00,UTCZ,2022-11-07 20:42:30,2022-11-07 21:45:09,62,Weightlifting,,,,,,,,,,false,,,
2022-11-07 00:00:00,2022-11-08 00:00:00,UTCZ,2022-11-07 20:16:41,2022-11-07 20:36:45,20,Cycling,,,,,,,,,,false,,,
2022-11-06 00:00:00,2022-11-07 00:00:00,UTCZ,2022-11-06 22:31:42,2022-11-06 23:11:58,40,Cycling,,,,,,,,,,false,,,
2022-11-05 00:00:00,2022-11-06 00:00:00,UTCZ,2022-11-05 20:35:47,2022-11-05 21:34:38,58,Weightlifting,,,,,,,,,,false,,,
2022-11-05 00:00:00,2022-11-06 00:00:00,UTCZ,2022-11-05 18:20:55,2022-11-05 18:51:02,30,Cycling,,,,,,,,,,false,,,
2022-11-04 00:00:00,2022-11-05 00:00:00,UTCZ,2022-11-04 19:50:43,2022-11-04 19:55:47,5,Cycling,,,,,,,,,,false,,,
2022-11-04 00:00:00,2022-11-05 00:00:00,UTCZ,2022-11-04 08:36:39,2022-11-04 09:06:45,30,Cycling,,,,,,,,,,false,,,
2022-11-03 00:00:00,2022-11-04 00:00:00,UTCZ,2022-11-03 21:22:58,2022-11-03 21:46:39,23,Weightlifting,,,,,,,,,,false,,,
2022-11-03 00:00:00,2022-11-04 00:00:00,UTCZ,2022-11-03 20:18:47,2022-11-03 20:28:30,9,Elliptical,,,,,,,,,,false,,,
2022-11-03 00:00:00,2022-11-04 00:00:00,UTCZ,2022-11-03 18:07:51,2022-11-03 18:47:51,40,Cycling,,,,,,,,,,false,,,
2022-10-16 19:36:18,2022-10-18 01:23:27,UTC+01:00,2022-10-17 21:04:21,2022-10-17 21:25:03,20,Rowing,4.8,80.0,166,118,27,23,24,15,0,false,,,
2022-10-16 19:36:18,2022-10-18 01:23:27,UTC+01:00,2022-10-17 20:59:19,2022-10-17 21:00:33,1,Rowing,0.0,2.0,109,97,74,0,0,0,0,false,,,
2022-10-16 19:36:18,2022-10-18 01:23:27,UTC+01:00,2022-10-17 18:00:00,2022-10-17 18:30:00,30,Spin,0.0,39.0,123,101,85,7,0,0,0,false,,,
2022-10-15 00:02:40,2022-10-15 22:42:16,UTC+01:00,2022-10-15 20:55:20,2022-10-15 21:40:05,44,Functional Fitness,11.2,467.0,171,138,0,20,57,23,0,false,,,
2022-10-13 23:53:18,2022-10-15 00:02:40,UTC+01:00,2022-10-14 20:00:00,2022-10-14 21:10:00,70,Rugby,7.7,322.0,150,108,43,34,12,0,0,false,,,
2022-10-13 23:53:18,2022-10-15 00:02:40,UTC+01:00,2022-10-14 17:42:38,2022-10-14 18:02:44,20,Cycling,5.5,126.0,150,116,14,71,9,0,0,false,,,
2022-10-13 00:32:16,2022-10-13 23:53:18,UTC+01:00,2022-10-13 11:17:35,2022-10-13 11:47:39,30,Spin,6.4,206.0,136,121,6,92,1,0,0,false,,,
2022-10-12 00:43:45,2022-10-13 00:32:16,UTC+01:00,2022-10-12 20:50:00,2022-10-12 22:32:24,102,Box Fitness,10.4,480.0,172,107,33,14,15,8,0,false,,,
2022-10-12 00:43:45,2022-10-13 00:32:16,UTC+01:00,2022-10-12 07:48:20,2022-10-12 08:08:24,20,Spin,5.5,129.0,130,119,8,90,0,0,0,false,,,
2022-10-10 23:59:34,2022-10-12 00:43:45,UTC+01:00,2022-10-11 19:20:00,2022-10-11 21:00:00,100,Rugby,10.3,548.0,165,114,34,44,18,1,0,false,,,
2022-10-10 23:59:34,2022-10-12 00:43:45,UTC+01:00,2022-10-11 17:34:25,2022-10-11 18:25:54,51,Spin,8.6,346.0,153,119,16,50,29,0,0,false,,,
2022-10-10 00:00:00,2022-10-10 23:59:34,UTC+01:00,2022-10-10 07:49:51,2022-10-10 08:09:56,20,Cycling,,,,,,,,,,false,,,
2022-10-07 00:00:00,2022-10-08 00:00:00,UTC+01:00,2022-10-07 08:22:33,2022-10-07 08:52:37,30,Cycling,,,,,,,,,,false,,,
2022-10-06 00:00:00,2022-10-07 00:00:00,UTC+01:00,2022-10-06 22:13:34,2022-10-06 22:21:13,7,Other,,,,,,,,,,false,,,
2022-10-06 00:00:00,2022-10-07 00:00:00,UTC+01:00,2022-10-06 21:19:09,2022-10-06 22:06:55,47,Weightlifting,,,,,,,,,,false,,,
2022-10-06 00:00:00,2022-10-07 00:00:00,UTC+01:00,2022-10-06 20:01:09,2022-10-06 20:41:09,40,Cycling,,,,,,,,,,false,,,
2022-10-06 00:00:00,2022-10-07 00:00:00,UTC+01:00,2022-10-06 06:29:55,2022-10-06 06:49:55,20,Cycling,,,,,,,,,,false,,,
2022-10-05 00:00:00,2022-10-06 00:00:00,UTC+01:00,2022-10-05 20:32:44,2022-10-05 21:20:32,47,Weightlifting,,,,,,,,,,false,,,
2022-10-05 00:00:00,2022-10-06 00:00:00,UTC+01:00,2022-10-05 07:47:19,2022-10-05 08:07:19,20,Cycling,,,,,,,,,,false,,,
2022-10-04 00:00:00,2022-10-05 00:00:00,UTC+01:00,2022-10-04 07:40:28,2022-10-04 08:10:28,30,Cycling,,,,,,,,,,false,,,
2022-10-03 00:00:00,2022-10-04 00:00:00,UTC+01:00,2022-10-03 21:37:35,2022-10-03 21:54:37,17,Weightlifting,,,,,,,,,,false,,,
2022-10-03 00:00:00,2022-10-04 00:00:00,UTC+01:00,2022-10-03 20:05:36,2022-10-03 21:24:43,79,Weightlifting,,,,,,,,,,false,,,
2022-10-03 00:00:00,2022-10-04 00:00:00,UTC+01:00,2022-10-03 19:48:40,2022-10-03 19:49:43,1,Cycling,,,,,,,,,,false,,,
2022-10-03 00:00:00,2022-10-04 00:00:00,UTC+01:00,2022-10-03 19:18:39,2022-10-03 19:48:39,30,Cycling,,,,,,,,,,false,,,
2022-09-29 00:00:00,2022-09-30 00:00:00,UTC+01:00,2022-09-29 20:54:49,2022-09-29 20:56:17,1,Cycling,,,,,,,,,,false,,,
2022-09-29 00:00:00,2022-09-30 00:00:00,UTC+01:00,2022-09-29 20:31:42,2022-09-29 20:54:42,23,Cycling,,,,,,,,,,false,,,
2022-09-29 00:00:00,2022-09-30 00:00:00,UTC+01:00,2022-09-29 20:05:00,2022-09-29 20:30:00,25,Cycling,,,,,,,,,,false,,,
2022-09-28 00:00:00,2022-09-29 00:00:00,UTC+01:00,2022-09-28 08:50:14,2022-09-28 09:10:14,20,Cycling,,,,,,,,,,false,,,
2022-09-27 00:00:00,2022-09-28 00:00:00,UTC+01:00,2022-09-27 11:34:08,2022-09-27 12:04:08,30,Cycling,,,,,,,,,,false,,,
2022-09-26 00:00:00,2022-09-27 00:00:00,UTC+01:00,2022-09-26 15:47:33,2022-09-26 16:47:33,60,Cycling,,,,,,,,,,false,,,
2022-09-23 00:00:00,2022-09-24 00:00:00,UTC+01:00,2022-09-23 19:40:57,2022-09-23 20:45:17,64,Running,,,,,,,,,,false,,,
2022-09-23 00:00:00,2022-09-24 00:00:00,UTC+01:00,2022-09-23 09:03:31,2022-09-23 09:33:31,30,Cycling,,,,,,,,,,false,,,
2022-09-22 00:00:00,2022-09-23 00:00:00,UTC+01:00,2022-09-22 11:09:36,2022-09-22 11:49:36,40,Cycling,,,,,,,,,,false,,,
2022-09-21 00:00:00,2022-09-22 00:00:00,UTC+01:00,2022-09-21 08:15:48,2022-09-21 08:37:48,22,Cycling,,,,,,,,,,false,,,
2022-09-20 00:00:00,2022-09-21 00:00:00,UTC+01:00,2022-09-20 19:31:05,2022-09-20 20:53:21,82,Running,,,,,,,,,,false,,,
2022-09-19 00:00:00,2022-09-20 00:00:00,UTC+01:00,2022-09-19 21:35:24,2022-09-19 21:44:23,8,Rowing,,,,,,,,,,false,,,
2022-09-19 00:00:00,2022-09-20 00:00:00,UTC+01:00,2022-09-19 20:36:18,2022-09-19 21:18:58,42,Weightlifting,,,,,,,,,,false,,,
2022-09-17 00:00:00,2022-09-18 00:00:00,UTC+01:00,2022-09-17 07:47:22,2022-09-17 08:07:22,20,Cycling,,,,,,,,,,false,,,
2022-09-16 00:00:00,2022-09-17 00:00:00,UTC+01:00,2022-09-16 17:12:04,2022-09-16 17:21:51,9,Other,,,,,,,,,,false,,,
2022-09-16 00:00:00,2022-09-17 00:00:00,UTC+01:00,2022-09-16 15:56:11,2022-09-16 16:48:07,51,Weightlifting,,,,,,,,,,false,,,
2022-09-16 00:00:00,2022-09-17 00:00:00,UTC+01:00,2022-09-16 10:56:12,2022-09-16 11:26:12,30,Cycling,,,,,,,,,,false,,,
2022-09-15 00:00:00,2022-09-16 00:00:00,UTC+01:00,2022-09-15 21:34:24,2022-09-15 22:04:58,30,Weightlifting,,,,,,,,,,false,,,
2022-09-15 00:00:00,2022-09-16 00:00:00,UTC+01:00,2022-09-15 20:28:19,2022-09-15 21:27:09,58,Weightlifting,,,,,,,,,,false,,,
2022-09-15 00:00:00,2022-09-16 00:00:00,UTC+01:00,2022-09-15 09:04:50,2022-09-15 09:28:58,24,Cycling,,,,,,,,,,false,,,
2022-09-15 00:00:00,2022-09-16 00:00:00,UTC+01:00,2022-09-15 08:37:42,2022-09-15 09:02:42,25,Cycling,,,,,,,,,,false,,,
2022-09-14 00:00:00,2022-09-15 00:00:00,UTC+01:00,2022-09-14 16:21:46,2022-09-14 16:51:46,30,Cycling,,,,,,,,,,false,,,
2022-09-13 00:00:00,2022-09-14 00:00:00,UTC+01:00,2022-09-13 07:50:36,2022-09-13 08:10:40,20,Cycling,,,,,,,,,,false,,,
2022-09-12 00:00:00,2022-09-13 00:00:00,UTC+01:00,2022-09-12 22:01:26,2022-09-12 22:25:58,24,Other,,,,,,,,,,false,,,
2022-09-12 00:00:00,2022-09-13 00:00:00,UTC+01:00,2022-09-12 21:04:34,2022-09-12 21:42:35,38,Weightlifting,,,,,,,,,,false,,,
2022-09-12 00:00:00,2022-09-13 00:00:00,UTC+01:00,2022-09-12 18:09:02,2022-09-12 18:41:29,32,Running,,,,,,,,,,false,,,
2022-09-10 00:00:00,2022-09-11 00:00:00,UTC+01:00,2022-09-10 20:16:06,2022-09-10 20:26:46,10,Other,,,,,,,,,,false,,,
2022-09-10 00:00:00,2022-09-11 00:00:00,UTC+01:00,2022-09-10 19:16:46,2022-09-10 20:09:47,53,Weightlifting,,,,,,,,,,false,,,
2022-09-09 00:00:00,2022-09-10 00:00:00,UTC+01:00,2022-09-09 19:55:55,2022-09-09 21:21:55,86,Running,,,,,,,,,,false,,,
2022-09-08 00:00:00,2022-09-09 00:00:00,UTC+01:00,2022-09-08 21:59:39,2022-09-08 22:39:36,39,Other,,,,,,,,,,false,,,
2022-09-08 00:00:00,2022-09-09 00:00:00,UTC+01:00,2022-09-08 21:14:44,2022-09-08 21:51:10,36,Weightlifting,,,,,,,,,,false,,,
2022-09-08 00:00:00,2022-09-09 00:00:00,UTC+01:00,2022-09-08 07:45:42,2022-09-08 08:07:46,22,Cycling,,,,,,,,,,false,,,
2022-09-07 00:00:00,2022-09-08 00:00:00,UTC+01:00,2022-09-07 21:05:26,2022-09-07 21:21:43,16,Activity,,,,,,,,,,false,,,
2022-09-07 00:00:00,2022-09-08 00:00:00,UTC+01:00,2022-09-07 17:42:04,2022-09-07 18:06:57,24,Cycling,,,,,,,,,,false,,,
2022-09-06 00:00:00,2022-09-07 00:00:00,UTC+01:00,2022-09-06 19:33:22,2022-09-06 20:40:34,67,Running,,,,,,,,,,false,,,
2022-09-06 00:00:00,2022-09-07 00:00:00,UTC+01:00,2022-09-06 08:13:25,2022-09-06 08:38:25,25,Cycling,,,,,,,,,,false,,,
2022-09-02 00:00:00,2022-09-03 00:00:00,UTC+01:00,2022-09-02 20:22:37,2022-09-02 20:29:11,6,Other,,,,,,,,,,false,,,
2022-09-02 00:00:00,2022-09-03 00:00:00,UTC+01:00,2022-09-02 19:26:36,2022-09-02 20:19:28,52,Weightlifting,,,,,,,,,,false,,,
2022-08-24 00:53:13,2022-08-25 00:24:25,UTC+02:00,2022-08-24 21:26:47,2022-08-24 21:36:59,10,Other,0.0,13.0,94,72,0,0,0,0,0,false,,,
2022-08-24 00:53:13,2022-08-25 00:24:25,UTC+02:00,2022-08-24 20:26:47,2022-08-24 20:36:59,10,Activity,6.5,122.0,157,145,0,0,93,7,0,false,,,
2022-08-24 00:53:13,2022-08-25 00:24:25,UTC+02:00,2022-08-24 19:25:45,2022-08-24 20:24:37,58,Weightlifting,8.3,348.0,161,113,28,44,19,1,0,false,,,
2022-08-22 01:06:12,2022-08-23 00:11:27,UTC+01:00,2022-08-22 21:07:17,2022-08-22 22:32:06,84,Box Fitness,4.6,138.0,148,82,25,2,0,0,0,false,,,
2022-08-22 01:06:12,2022-08-23 00:11:27,UTC+01:00,2022-08-22 21:01:52,2022-08-22 21:07:06,5,Spin,4.1,14.0,132,99,64,18,0,0,0,false,,,
2022-08-21 01:05:12,2022-08-22 01:06:12,UTC+01:00,2022-08-21 20:05:12,2022-08-21 20:35:26,30,Spin,5.0,92.0,129,102,87,6,0,0,0,false,,,
2022-08-19 23:59:19,2022-08-21 01:05:12,UTC+01:00,2022-08-20 19:32:12,2022-08-20 21:37:32,125,Box Fitness,10.6,562.0,165,105,45,11,18,2,0,false,,,
2022-08-19 23:59:19,2022-08-21 01:05:12,UTC+01:00,2022-08-20 08:11:41,2022-08-20 08:31:48,20,Spin,5.0,97.0,129,109,51,45,0,0,0,false,,,
2022-08-19 00:16:45,2022-08-19 23:59:19,UTC+01:00,2022-08-19 21:55:26,2022-08-19 22:20:03,24,Rowing,8.2,250.0,156,135,3,12,74,10,0,false,,,
2022-08-19 00:16:45,2022-08-19 23:59:19,UTC+01:00,2022-08-19 19:58:29,2022-08-19 21:02:40,64,Rugby,11.5,527.0,166,126,17,29,42,10,0,false,,,
2022-08-19 00:16:45,2022-08-19 23:59:19,UTC+01:00,2022-08-19 18:35:15,2022-08-19 18:55:25,20,Assault Bike,5.6,132.0,129,118,17,79,0,0,0,false,,,
2022-08-18 00:22:02,2022-08-19 00:16:45,UTC+01:00,2022-08-18 19:14:36,2022-08-18 20:37:12,82,Box Fitness,9.4,389.0,166,102,19,16,15,6,0,false,,,
2022-08-18 00:22:02,2022-08-19 00:16:45,UTC+01:00,2022-08-18 18:29:50,2022-08-18 18:59:56,30,Spin,6.1,184.0,130,115,13,83,0,0,0,false,,,
2022-08-17 00:08:03,2022-08-18 00:22:02,UTC+01:00,2022-08-17 21:29:11,2022-08-17 21:59:14,30,Spin,5.3,121.0,138,105,54,35,1,0,0,false,,,
2022-08-17 00:08:03,2022-08-18 00:22:02,UTC+01:00,2022-08-17 07:48:42,2022-08-17 08:08:51,20,Spin,5.1,106.0,140,112,36,57,4,0,0,false,,,
2022-08-15 23:30:40,2022-08-17 00:08:03,UTC+01:00,2022-08-16 19:25:00,2022-08-16 20:50:00,85,Rugby,8.8,404.0,157,109,33,37,15,0,0,false,,,
2022-08-15 23:30:40,2022-08-17 00:08:03,UTC+01:00,2022-08-16 18:24:00,2022-08-16 18:40:07,16,Assault Bike,5.3,112.0,131,121,5,94,0,0,0,false,,,
2022-08-15 23:30:40,2022-08-17 00:08:03,UTC+01:00,2022-08-16 06:48:19,2022-08-16 07:08:27,20,Spin,5.0,95.0,133,109,56,40,0,0,0,false,,,
2022-08-14 22:58:25,2022-08-15 23:30:40,UTC+01:00,2022-08-15 17:49:56,2022-08-15 18:45:17,55,Spin,8.8,369.0,157,118,26,42,28,0,0,false,,,
2022-08-14 22:58:25,2022-08-15 23:30:40,UTC+01:00,2022-08-15 16:48:25,2022-08-15 17:45:07,56,Cycling,2.6,74.0,103,62,4,0,0,0,0,false,,,
2022-08-14 02:09:12,2022-08-14 22:58:25,UTC+01:00,2022-08-14 14:30:21,2022-08-14 16:00:34,90,Box Fitness,11.5,508.0,164,114,45,16,10,16,0,false,,,
2022-08-14 02:09:12,2022-08-14 22:58:25,UTC+01:00,2022-08-14 13:21:18,2022-08-14 14:14:02,52,Weightlifting,4.3,89.0,120,80,28,3,0,0,0,false,,,
2022-08-12 23:24:17,2022-08-14 02:09:12,UTC+01:00,2022-08-13 20:54:15,2022-08-13 22:02:52,68,Box Fitness,8.3,341.0,161,110,36,19,23,2,0,false,,,
2022-08-12 23:24:17,2022-08-14 02:09:12,UTC+01:00,2022-08-13 20:21:15,2022-08-13 20:41:57,20,Spin,5.0,98.0,126,111,32,65,0,0,0,false,,,
2022-08-12 01:02:48,2022-08-12 23:24:17,UTC+01:00,2022-08-12 19:02:48,2022-08-12 20:19:44,76,Running,10.7,501.0,160,118,25,31,26,7,0,false,,,
2022-08-12 01:02:48,2022-08-12 23:24:17,UTC+01:00,2022-08-12 10:04:51,2022-08-12 13:15:49,190,Hiking/Rucking,10.1,648.0,144,102,59,24,1,0,0,false,,,
2022-08-10 23:16:32,2022-08-12 01:02:48,UTC+01:00,2022-08-11 20:28:50,2022-08-11 21:21:27,52,Box Fitness,4.4,86.0,123,86,35,2,0,0,0,false,,,
2022-08-10 23:16:32,2022-08-12 01:02:48,UTC+01:00,2022-08-11 19:38:08,2022-08-11 20:03:17,25,Spin,5.4,129.0,136,111,29,62,0,0,0,false,,,
2022-08-10 23:16:32,2022-08-12 01:02:48,UTC+01:00,2022-08-11 18:38:05,2022-08-11 19:03:11,25,Cycling,0.0,32.0,69,52,0,0,0,0,0,false,,,
2022-08-09 23:03:32,2022-08-10 23:16:32,UTC+01:00,2022-08-10 22:12:38,2022-08-10 22:29:11,16,Yoga,3.7,23.0,110,81,18,0,0,0,0,false,,,
2022-08-09 23:03:32,2022-08-10 23:16:32,UTC+01:00,2022-08-10 20:27:29,2022-08-10 21:27:32,60,Spin,7.8,354.0,136,115,17,82,0,0,0,false,,,
2022-08-09 01:00:41,2022-08-09 23:03:32,UTC+01:00,2022-08-09 19:22:03,2022-08-09 20:40:29,78,Rugby,10.1,456.0,166,115,39,25,22,7,0,false,,,
2022-08-07 22:23:57,2022-08-09 01:00:41,UTC+01:00,2022-08-08 20:53:28,2022-08-08 22:39:55,106,Box Fitness,11.5,597.0,160,112,36,15,27,5,0,false,,,
2022-08-06 23:48:01,2022-08-07 22:23:57,UTC+01:00,2022-08-07 08:15:54,2022-08-07 08:45:58,30,Assault Bike,5.6,146.0,123,109,77,22,0,0,0,false,,,
2022-08-05 23:13:41,2022-08-06 23:48:01,UTC+01:00,2022-08-06 21:51:07,2022-08-06 22:11:11,20,Spin,5.4,123.0,135,115,14,85,1,0,0,false,,,
2022-08-05 23:13:41,2022-08-06 23:48:01,UTC+01:00,2022-08-06 17:10:06,2022-08-06 19:20:22,130,Rugby,13.1,921.0,163,120,25,46,26,3,0,false,,,
2022-08-04 23:54:16,2022-08-05 23:13:41,UTC+01:00,2022-08-05 19:55:00,2022-08-05 21:20:00,85,Rugby,9.9,484.0,162,113,39,46,10,3,0,false,,,
2022-08-04 23:54:16,2022-08-05 23:13:41,UTC+01:00,2022-08-05 18:44:24,2022-08-05 19:14:32,30,Assault Bike,6.0,182.0,126,115,16,83,0,0,0,false,,,
2022-08-04 01:17:22,2022-08-04 23:54:16,UTC+01:00,2022-08-04 20:45:46,2022-08-04 21:35:51,50,Triathlon,8.1,318.0,161,116,44,35,19,2,0,false,,,
2022-08-03 00:20:37,2022-08-04 01:17:22,UTC+01:00,2022-08-03 18:58:42,2022-08-03 20:26:37,87,Box Fitness,11.4,518.0,175,111,35,17,14,12,0,false,,,
2022-08-01 23:50:31,2022-08-03 00:20:37,UTC+01:00,2022-08-02 19:15:00,2022-08-02 20:50:00,95,Rugby,12.0,629.0,176,116,28,39,17,8,0,false,,,
2022-08-01 23:50:31,2022-08-03 00:20:37,UTC+01:00,2022-08-02 07:39:07,2022-08-02 08:04:16,25,Spin,5.7,151.0,126,114,23,75,0,0,0,false,,,
2022-08-01 01:06:33,2022-08-01 23:50:31,UTC+01:00,2022-08-01 19:18:36,2022-08-01 20:59:11,100,Box Fitness,8.7,389.0,179,99,31,15,11,1,0,false,,,
2022-08-01 01:06:33,2022-08-01 23:50:31,UTC+01:00,2022-08-01 18:20:36,2022-08-01 19:13:44,53,Weightlifting,2.8,69.0,106,61,2,0,0,0,0,false,,,
2022-08-01 01:06:33,2022-08-01 23:50:31,UTC+01:00,2022-08-01 11:38:47,2022-08-01 12:08:56,30,Spin,5.9,176.0,146,113,13,77,2,0,0,false,,,
2022-07-31 01:54:29,2022-08-01 01:06:33,UTC+01:00,2022-07-31 19:50:13,2022-07-31 21:45:08,114,Box Fitness,10.3,512.0,158,105,36,15,17,2,0,false,,,
2022-07-31 01:54:29,2022-08-01 01:06:33,UTC+01:00,2022-07-31 13:42:22,2022-07-31 14:03:39,21,Rowing,7.5,207.0,161,133,6,14,66,12,0,false,,,
2022-07-31 01:54:29,2022-08-01 01:06:33,UTC+01:00,2022-07-31 11:19:40,2022-07-31 11:39:48,20,Assault Bike,5.4,121.0,128,115,20,75,0,0,0,false,,,
2022-07-30 01:09:44,2022-07-31 01:54:29,UTC+01:00,2022-07-30 20:54:54,2022-07-30 22:28:41,93,Box Fitness,4.1,128.0,114,72,10,0,0,0,0,false,,,
2022-07-30 01:09:44,2022-07-31 01:54:29,UTC+01:00,2022-07-30 15:07:20,2022-07-30 16:02:49,55,Assault Bike,7.4,315.0,129,115,12,87,0,0,0,false,,,
2022-07-27 23:33:02,2022-07-29 00:04:48,UTC+01:00,2022-07-28 21:01:44,2022-07-28 22:01:49,60,Spin,7.9,362.0,130,117,10,89,0,0,0,false,,,
2022-07-27 23:33:02,2022-07-29 00:04:48,UTC+01:00,2022-07-28 06:42:43,2022-07-28 07:02:48,20,Duathlon,5.3,116.0,131,115,28,69,0,0,0,false,,,
2022-07-26 23:01:16,2022-07-27 23:33:02,UTC+01:00,2022-07-27 19:16:36,2022-07-27 21:34:14,137,Box Fitness,11.5,614.0,165,100,23,7,18,7,0,false,,,
2022-07-25 23:47:51,2022-07-26 23:01:16,UTC+01:00,2022-07-26 19:49:03,2022-07-26 20:19:07,30,Spin,6.9,209.0,162,118,17,22,48,1,0,false,,,
2022-07-25 23:47:51,2022-07-26 23:01:16,UTC+01:00,2022-07-26 07:48:26,2022-07-26 08:08:31,20,Assault Bike,5.3,118.0,130,116,14,85,0,0,0,false,,,
2022-07-24 20:37:57,2022-07-25 23:47:51,UTC+01:00,2022-07-25 21:51:03,2022-07-25 22:01:07,10,Assault Bike,5.1,83.0,144,127,1,40,56,0,0,false,,,
2022-07-24 20:37:57,2022-07-25 23:47:51,UTC+01:00,2022-07-25 19:59:39,2022-07-25 21:48:15,108,Box Fitness,10.2,529.0,161,107,22,22,23,2,0,false,,,
2022-07-24 20:37:57,2022-07-25 23:47:51,UTC+01:00,2022-07-25 14:38:06,2022-07-25 15:44:32,66,High Stress Work,8.1,365.0,148,111,26,49,12,0,0,false,,,
2022-07-22 23:37:08,2022-07-24 01:02:16,UTC+01:00,2022-07-23 18:16:02,2022-07-23 20:03:01,106,Box Fitness,8.6,375.0,174,101,52,11,11,1,0,false,,,
2022-07-21 23:12:25,2022-07-22 23:37:08,UTC+01:00,2022-07-22 19:58:31,2022-07-22 21:07:01,68,Rugby,10.8,500.0,163,124,24,36,30,10,0,false,,,
2022-07-21 23:12:25,2022-07-22 23:37:08,UTC+01:00,2022-07-22 07:47:22,2022-07-22 08:07:29,20,Assault Bike,5.7,140.0,131,122,2,96,0,0,0,false,,,
